"","doc_id","lemma"
"13373","1820","keep"
"13375","1820","separate"
"13377","1821","think"
"13380","1821","mixture"
"13382","1821","class"
"13384","1821","man"
"13389","1821","general"
"13390","1821","service"
"13393","1821","get"
"13397","1821","negro"
"13400","1822","seem"
"13404","1822","unusual"
"13405","1822","amount"
"13407","1822","lost"
"13408","1822","motion"
"13411","1822","army"
"13414","1822","instance"
"13417","1822","finish"
"13419","1822","basic"
"13420","1822","training"
"13423","1822","week"
"13428","1822","stay"
"13432","1822","week"
"13436","1822","little"
"13444","1822","o.c."
"13450","1822","ship"
"13454","1822","group"
"13464","1822","week"
"13466","1822","training"
"13471","1822","time"
"13473","1822","seem"
"13476","1822","lot"
"13478","1822","time"
"13481","1822","waste"
"13487","1825","help"
"13489","1825","remove"
"13491","1825","idea"
"13493","1825","race"
"13494","1825","superiority"
"13502","1831","way"
"13505","1831","work"
"13506","1831","better"
"13510","1832","dislike"
"13513","1832","negro"
"13517","1832","believe"
"13519","1832","work"
"13520","1832","better"
"13526","1834","think"
"13528","1834","win"
"13530","1834","war"
"13533","1835","colored"
"13535","1835","white"
"13537","1835","mix"
"13542","1835","trouble"
"13549","1836","think"
"13554","1836","negro"
"13558","1837","get"
"13564","1837","hole"
"13574","1839","use"
"13584","1840","use"
"13590","1841","want"
"13592","1841","sleep"
"13600","1842","get"
"13604","1843","white"
"13605","1843","man"
"13606","1843","like"
"13608","1843","sleep"
"13610","1843","eat"
"13612","1843","whites"
"13616","1843","negro"
"13620","1844","mind"
"13622","1844","white"
"13627","1845","think"
"13631","1845","mix"
"13636","1846","right"
"13644","1846","outfit"
"13649","1846","separate"
"13650","1846","barrack"
"13659","1848","less"
"13660","1848","argument"
"13666","1849","different"
"13667","1850","different"
"13668","1850","race"
"13670","1850","people"
"13673","1850","mingle"
"13680","1850","want"
"13682","1850","power"
"13687","1850","use"
"13690","1850","bad"
"13692","1850","army"
"13696","1850","cause"
"13697","1850","serious"
"13698","1850","defeat"
"13706","1852","many"
"13709","1852","white"
"13711","1854","unaccustom"
"13713","1854","live"
"13715","1854","negro"
"13720","1854","want"
"13723","1855","lot"
"13725","1855","white"
"13726","1855","soldier"
"13729","1855","like"
"13738","1860","last"
"13739","1860","answer"
"13753","1866","battle"
"13756","1866","else"
"13762","1867","see"
"13763","1867","black"
"13765","1867","white"
"13766","1867","man"
"13767","1867","get"
"13774","1871","keep"
"13776","1871","constant"
"13777","1871","quarrel"
"13779","1871","contention"
"13783","1871","bound"
"13785","1871","arise"
"13789","1872","enough"
"13790","1872","broadmind"
"13791","1872","people"
"13793","1872","understanding"
"13794","1872","people"
"13796","1872","mix"
"13799","1872","group"
"13801","1872","best"
"13802","1872","effort"
"13806","1872","races"
"13807","1872","work"
"13809","1872","individual"
"13810","1872","units"
"13815","1874","sloppy"
"13816","1874","man"
"13817","1874","make"
"13819","1874","good"
"13820","1874","bunch"
"13821","1874","look"
"13822","1874","poor"
"13829","1877","whole"
"13835","1877","outlook"
"13837","1877","sanitation"
"13840","1877","white"
"13841","1877","people"
"13844","1878","think"
"13847","1878","give"
"13848","1878","stripe"
"13851","1878","man"
"13859","1878","head"
"13867","1878","play"
"13869","1878","foxcut"
"13872","1878","one"
"13874","1878","deserve"
"13878","1879","contact"
"13880","1879","negro"
"13883","1879","superficial"
"13887","1879","believe"
"13889","1879","best"
"13891","1879","keep"
"13893","1879","separate"
"13896","1880","sanitation"
"13899","1882","know"
"13903","1882","want"
"13908","1882","negro"
"13913","1882","plenty"
"13915","1882","fight"
"13919","1883","mix"
"13921","1883","live"
"13931","1883","outfit"
"13940","1885","way"
"13942","1885","living"
"13947","1885","work"
"13951","1886","let"
"13954","1886","separate"
"13955","1886","co."
"13957","1886","put"
"13961","1886","front"
"13966","1887","know"
"13969","1888","bound"
"13972","1888","discord"
"13980","1888","chance"
"13982","1888","white"
"13983","1888","persons"
"13989","1891","think"
"13990","1891","white"
"13991","1891","soldier"
"13992","1891","use"
"13994","1891","head"
"13999","1892","best"
"14000","1892","interest"
"14003","1893","negro"
"14008","1893","equal"
"14011","1893","white"
"14012","1893","man"
"14018","1895","good"
"14019","1895","enough"
"14021","1895","lose"
"14023","1895","life"
"14027","1895","treat"
"14033","1896","different"
"14034","1896","way"
"14036","1896","living"
"14038","1896","different"
"14039","1896","idea"
"14042","1896","white"
"14044","1897","man"
"14046","1897","work"
"14047","1897","better"
"14051","1897","color"
"14058","1899","get"
"14066","1901","negro"
"14070","1901","get"
"14077","1902","mixed"
"14078","1902","m.p."
"14079","1902","unit"
"14084","1902","good"
"14088","1904","average"
"14089","1904","negro"
"14091","1904","reckless"
"14094","1904","cleanliness"
"14097","1905","think"
"14099","1905","questionnaire"
"14102","1905","good"
"14103","1905","thing"
"14106","1905","use"
"14108","1905","right"
"14109","1905","way"
"14115","1907","fight"
"14116","1907","harder"
"14120","1907","alone"
"14124","1908","outfit"
"14127","1908","mix"
"14131","1908","negro"
"14132","1908","know"
"14134","1908","place"
"14136","1908","stay"
"14141","1909","fight"
"14143","1909","white"
"14144","1909","fellow"
"14147","1909","get"
"14150","1909","better"
"14155","1914","white"
"14156","1914","people"
"14159","1914","belong"
"14161","1914","negro"
"14166","1917","soldier"
"14172","1917","negro"
"14173","1917","soldier"
"14176","1917","try"
"14178","1917","pick"
"14188","1919","negro"
"14191","1919","better"
"14192","1919","chance"
"14194","1919","advance"
"14198","1920","reason"
"14200","1920","state"
"14212","1923","negro"
"14214","1923","look"
"14218","1923","inferior"
"14219","1923","race"
"14223","1923","separate"
"14225","1923","camp"
"14229","1924","promote"
"14231","1924","feeling"
"14243","1928","place"
"14248","1929","fight"
"14251","1929","time"
"14253","1930","southern"
"14254","1930","soldier"
"14257","1930","obey"
"14259","1930","take"
"14260","1930","order"
"14263","1930","negro"
"14265","1930","become"
"14266","1930","higher"
"14271","1931","think"
"14273","1931","depend"
"14276","1931","individual"
"14280","1931","negro"
"14281","1931","want"
"14287","1931","outfit"
"14292","1931","want"
"14294","1931","mingle"
"14295","1931","o.k"
"14302","1934","separate"
"14308","1934","efficient"
"14310","1934","negro"
"14315","1934","home"
"14319","1934","kind"
"14323","1935","present"
"14324","1935","difference"
"14326","1935","living"
"14327","1935","standard"
"14334","1937","distinction"
"14336","1937","race"
"14338","1937","power"
"14340","1937","push"
"14343","1937","around"
"14345","1938","impartiality"
"14348","1938","show"
"14350","1938","regards"
"14352","1938","race"
"14356","1939","like"
"14357","1939","nigro"
"14360","1939","northern"
"14361","1939","boy"
"14365","1939","lot"
"14367","1939","discord"
"14370","1939","avoid"
"14373","1939","separate"
"14379","1941","difference"
"14381","1941","way"
"14383","1941","live"
"14387","1941","reason"
"14397","1943","fight"
"14399","1943","rights"
"14401","1943","freedom"
"14404","1943","believe"
"14409","1944","reason"
"14412","1944","white"
"14413","1944","people"
"14416","1944","get"
"14419","1944","negro"
"14421","1944","vica"
"14426","1946","higher"
"14427","1946","spirit"
"14429","1946","whites"
"14431","1946","help"
"14432","1946","morale"
"14434","1946","lot"
"14437","1947","think"
"14442","1947","work"
"14443","1947","better"
"14446","1947","combine"
"14447","1947","outfit"
"14450","1948","good"
"14453","1948","army"
"14457","1948","separate"
"14460","1948","cause"
"14461","1948","less"
"14462","1948","friction"
"14465","1948","soldier"
"14471","1952","negro"
"14475","1952","like"
"14482","1952","like"
"14487","1952","negro"
"14492","1953","difference"
"14495","1953","nerve"
"14497","1953","believe"
"14499","1954","separate"
"14501","1954","group"
"14503","1954","try"
"14506","1954","better"
"14510","1954","cause"
"14511","1954","jealousy"
"14513","1954","indifference"
"14519","1957","fight"
"14522","1957","enemy"
"14529","1957","fight"
"14532","1958","keep"
"14534","1958","disorder"
"14540","1959","separate"
"14541","1959","quarter"
"14543","1960","explanation"
"14549","1961","substitute"
"14551","1961","considerate"
"14552","1961","negro"
"14555","1961","unconsideratewhite"
"14556","1961","man"
"14561","1962","mean"
"14567","1962","sleep"
"14569","1962","eat"
"14573","1962","know"
"14576","1962","carry"
"14578","1962","thing"
"14583","1964","separate"
"14587","1964","seas"
"14588","1964","fight"
"14592","1966","south"
"14595","1966","get"
"14598","1966","well"
"14604","1967","self"
"14608","1969","many"
"14609","1969","case"
"14612","1969","use"
"14614","1969","army"
"14615","1969","white"
"14616","1969","outfit"
"14617","1970","let"
"14621","1970","separate"
"14622","1970","outfit"
"14626","1970","distinguish"
"14631","1971","want"
"14633","1971","separate"
"14635","1971","rasis"
"14637","1972","come"
"14640","1972","south"
"14645","1972","north"
"14649","1973","prejudice"
"14650","1973","exist"
"14657","1975","negro"
"14659","1975","human"
"14665","1975","like"
"14677","1977","white"
"14680","1977","like"
"14683","1978","think"
"14687","1978","white"
"14688","1978","soldier"
"14691","1978","give"
"14695","1978","break"
"14699","1978","white"
"14700","1978","man"
"14703","1978","war"
"14713","1979","fight"
"14714","1979","side"
"14716","1979","side"
"14717","1979","forget"
"14719","1979","race"
"14722","1979","fight"
"14724","1979","u.s."
"14725","1980","less"
"14726","1980","chance"
"14728","1980","friction"
"14733","1981","good"
"14740","1983","believe"
"14744","1983","happier"
"14749","1983","kind"
"14755","1985","insult"
"14758","1985","work"
"14761","1985","competitive"
"14762","1985","spirit"
"14765","1985","white"
"14766","1985","soldier"
"14771","1987","say"
"14775","1987","depend"
"14778","1987","amount"
"14780","1987","negro"
"14782","1987","white"
"14783","1987","soldier"
"14788","1987","put"
"14791","1987","white"
"14795","1987","number"
"14797","1987","negro"
"14803","1992","hell"
"14808","1992","want"
"14810","1992","sleep"
"14812","1992","eat"
"14815","1992","negro"
"14817","1994","white"
"14818","1994","soldier"
"14821","1994","care"
"14823","1994","mix"
"14825","1994","negro"
"14830","1996","reason"
"14831","1996","list"
"14834","1996","last"
"14835","1996","question"
"14839","1997","make"
"14840","1997","better"
"14841","1997","outfit"
"14848","1998","quarter"
"14854","1999","get"
"14857","1999","battle"
"14862","1999","period"
"14866","1999","much"
"14867","1999","squabbling"
"14868","1999","account"
"14870","1999","racial"
"14871","1999","difference"
"14872","2000","believe"
"14874","2000","keep"
"14877","2000","morale"
"14880","2000","whites"
"14882","2000","give"
"14884","2000","negro"
"14885","2000","competition"
"14892","2004","little"
"14895","2004","chance"
"14897","2004","friction"
"14901","2004","keep"
"14902","2004","separat"
"14908","2008","sure"
"14911","2008","want"
"14913","2008","sleep"
"14917","2008","negro"
"14922","2008","think"
"14924","2008","else"
"14929","2009","fight"
"14930","2009","better"
"14933","2009","unit"
"14939","2009","trouble"
"14940","2009","mixing"
"14946","2010","south"
"14953","2013","much"
"14954","2013","racial"
"14955","2013","prejudice"
"14958","2014","cooperate"
"14964","2014","separate"
"14965","2014","outfit"
"14975","2015","white"
"14976","2015","outfit"
"14978","2016","idea"
"14981","2017","east"
"14983","2017","east"
"14991","2017","twain"
"14993","2017","meet"
"14998","2018","cause"
"14999","2018","trouble"
"15006","2020","think"
"15008","2020","element"
"15010","2020","work"
"15018","2023","feel"
"15019","2023","inferior"
"15022","2023","white"
"15023","2023","people"
"15028","2024","south"
"15031","2024","think"
"15034","2024","group"
"15037","2024","get"
"15040","2025","keep"
"15041","2025","separate"
"15043","2025","disastr"
"15044","2025","faction"
"15046","2025","arise"
"15050","2026","proud"
"15054","2026","outfit"
"15056","2026","try"
"15058","2026","gain"
"15060","2026","good"
"15061","2026","reputation"
"15068","2028","ague"
"15070","2028","give"
"15071","2028","equal"
"15072","2028","rights"
"15073","2029","better"
"15074","2029","harmony"
"15077","2029","result"
"15080","2029","set"
"15088","2030","fight"
"15092","2030","thing"
"15097","2030","country"
"15105","2032","fine"
"15106","2032","man"
"15112","2032","say"
"15123","2033","care"
"15125","2033","bink"
"15128","2033","negro"
"15130","2034","resentment"
"15133","2034","many"
"15134","2034","antinegro"
"15135","2034","organization"
"15137","2034","retard"
"15139","2034","war"
"15140","2034","effort"
"15142","2034","lower"
"15143","2034","morale"
"15146","2035","comment"
"15148","2035","make"
"15158","2040","mingle"
"15163","2040","whole"
"15167","2041","impression"
"15169","2041","outfits"
"15170","2041","segregate"
"15172","2041","way"
"15175","2041","internal"
"15176","2041","strain"
"15178","2043","negro"
"15180","2043","white"
"15183","2043","allow"
"15188","2043","free"
"15193","2043","please"
"15198","2043","allow"
"15200","2043","live"
"15202","2043","train"
"15207","2043","order"
"15214","2045","part"
"15217","2045","think"
"15219","2045","wrong"
"15222","2045","camp"
"15226","2045","officer"
"15229","2045","cooperate"
"15236","2045","many"
"15237","2045","officr"
"15241","2045","cooperate"
"15244","2045","noncom"
"15245","2045","officer"
"15248","2045","return"
"15250","2045","noncom"
"15254","2045","cooperate"
"15257","2045","officr"
"15259","2045","man"
"15266","2045","people"
"15267","2045","seem"
"15268","2045","nice"
"15269","2045","heat"
"15270","2045","thank"
"15273","2045","soldier"
"15278","2045","many"
"15283","2047","acceptance"
"15286","2047","negro"
"15292","2047","gradual"
"15293","2047","process"
"15298","2047","disastrous"
"15301","2048","characteristic"
"15304","2048","negro"
"15306","2048","white"
"15309","2048","raise"
"15313","2048","different"
"15315","2048","white"
"15316","2048","people"
"15319","2049","civil"
"15320","2049","war"
"15323","2049","fresh"
"15326","2049","minds"
"15328","2049","many"
"15329","2049","soldier"
"15333","2049","mix"
"15334","2049","whites"
"15336","2049","negro"
"15338","2049","bad"
"15339","2049","business"
"15341","2049","many"
"15342","2049","reason"
"15348","2050","different"
"15350","2050","mess"
"15351","2050","halls"
"15354","2050","work"
"15359","2050","work"
"15366","2051","white"
"15367","2051","learn"
"15369","2051","quell"
"15370","2051","prejudice"
"15374","2051","keep"
"15379","2053","feel"
"15380","2053","better"
"15387","2053","race"
"15391","2056","think"
"15396","2056","separate"
"15398","2056","mixed"
"15399","2056","outfit"
"15400","2056","depend"
"15403","2056","circumstance"
"15405","2058","keep"
"15407","2058","friction"
"15410","2059","realize"
"15416","2059","answer"
"15419","2059","last"
"15421","2059","question"
"15423","2059","impractical"
"15427","2059","hostile"
"15428","2059","attitude"
"15429","2059","southern"
"15430","2059","whites"
"15433","2059","northern"
"15434","2059","white"
"15435","2059","take"
"15437","2059","living"
"15439","2059","negro"
"15443","2059","chinese"
"15445","2059","filipinos"
"15447","2059","accept"
"15451","2059","rank"
"15454","2059","whites"
"15459","2059","negro"
"15464","2060","separate"
"15468","2060","friction"
"15472","2060","races"
"15475","2061","negro"
"15478","2061","better"
"15479","2061","chance"
"15481","2061","serve"
"15489","2061","put"
"15493","2061","white"
"15494","2061","folk"
"15497","2062","work"
"15503","2062","try"
"15505","2062","outshine"
"15516","2063","get"
"15520","2063","mixed"
"15521","2063","outfit"
"15529","2064","mix"
"15532","2065","want"
"15534","2065","take"
"15536","2065","shower"
"15539","2065","negro"
"15541","2065","eat"
"15545","2065","mess"
"15546","2065","hall"
"15548","2065","sleep"
"15552","2065","barrack"
"15555","2066","previous"
"15556","2066","question"
"15561","2067","think"
"15563","2067","negro"
"15565","2067","want"
"15566","2067","white"
"15567","2067","people"
"15570","2067","outfit"
"15574","2068","different"
"15575","2068","idea"
"15577","2068","white"
"15578","2068","man"
"15581","2068","job"
"15584","2068","thing"
"15586","2069","white"
"15587","2069","boy"
"15589","2069","feel"
"15592","2069","better"
"15595","2069","negro"
"15600","2072","negro"
"15603","2072","lot"
"15604","2072","happier"
"15611","2072","color"
"15615","2074","get"
"15617","2074","better"
"15622","2074","cooperative"
"15629","2076","believe"
"15631","2076","whites"
"15633","2076","fraternalize"
"15635","2076","negro"
"15638","2076","extent"
"15647","2078","fight"
"15652","2078","cause"
"15656","2078","person"
"15658","2078","fight"
"15663","2078","think"
"15666","2078","care"
"15669","2078","man"
"15670","2078","next"
"15674","2078","black"
"15676","2078","white"
"15680","2078","fight"
"15685","2080","call"
"15687","2080","negro"
"15689","2080","buddy"
"15692","2081","think"
"15696","2081","happier"
"15700","2081","outfit"
"15704","2083","races"
"15707","2083","work"
"15710","2084","depend"
"15726","2086","clean"
"15731","2086","private"
"15732","2086","respects"
"15735","2087","negro"
"15738","2087","outfit"
"15742","2087","white"
"15743","2087","boy"
"15747","2088","separate"
"15748","2088","outfit"
"15749","2088","prevent"
"15750","2088","many"
"15751","2088","argument"
"15753","2088","friction"
"15755","2089","white"
"15758","2089","like"
"15760","2089","negro"
"15765","2092","white"
"15767","2092","color"
"15768","2092","boy"
"15770","2092","mix"
"15774","2094","answer"
"15781","2095","blacks"
"15783","2095","white"
"15784","2095","racial"
"15785","2095","prejudice"
"15787","2095","exist"
"15791","2095","many"
"15792","2095","form"
"15794","2095","trouble"
"15800","2097","impossible"
"15802","2097","harmony"
"15805","2097","organization"
"15806","2097","combine"
"15809","2097","races"
"15814","2100","white"
"15816","2100","negro"
"15819","2100","mix"
"15823","2100","pull"
"15829","2101","lot"
"15831","2101","southerner"
"15835","2101","court"
"15836","2101","martial"
"15839","2101","eat"
"15841","2101","live"
"15843","2101","negro"
"15852","2102","eat"
"15856","2102","mess"
"15857","2102","hall"
"15859","2102","sleep"
"15863","2102","barrack"
"15866","2102","negro"
"15872","2106","help"
"15874","2106","morale"
"15877","2106","races"
"15884","2109","hatred"
"15887","2109","colored"
"15891","2111","seem"
"15892","2111","natural"
"15894","2111","person"
"15896","2111","want"
"15898","2111","sleep"
"15902","2111","eat"
"15909","2111","race"
"15914","2112","prevent"
"15915","2112","trouble"
"15917","2112","races"
"15927","2114","like"
"15929","2114","live"
"15933","2114","room"
"15936","2114","color"
"15937","2114","race"
"15943","2115","much"
"15944","2115","hard"
"15945","2115","feeling"
"15948","2115","white"
"15949","2115","man"
"15951","2115","color"
"15952","2115","man"
"15956","2116","care"
"15958","2116","sleep"
"15964","2116","use"
"15966","2116","latrine"
"15977","2118","outfit"
"15980","2118","negro"
"15985","2118","privileges"
"15988","2118","chance"
"15990","2118","advancement"
"15997","2119","think"
"16001","2119","good"
"16002","2119","thing"
"16009","2119","trouble"
"16012","2119","soldier"
"16016","2120","south"
"16019","2120","like"
"16027","2121","separate"
"16028","2121","place"
"16030","2121","camp"
"16035","2124","much"
"16036","2124","ignorance"
"16039","2124","races"
"16043","2124","gel"
"16052","2125","separate"
"16054","2125","negro"
"16057","2125","whites"
"16062","2125","many"
"16063","2125","fight"
"16065","2125","killing"
"16073","2126","color"
"16075","2126","feel"
"16079","2126","better"
"16080","2126","chance"
"16082","2126","advancement"
"16088","2126","feeling"
"16090","2126","favoritism"
"16094","2126","color"
"16100","2128","par"
"16105","2130","think"
"16108","2130","mix"
"16113","2131","give"
"16115","2131","negro"
"16118","2131","better"
"16119","2131","chance"
"16121","2131","advancement"
"16123","2131","prevent"
"16125","2131","feeling"
"16131","2132","believe"
"16133","2132","live"
"16136","2132","negro"
"16143","2136","know"
"16144","2136","fact"
"16146","2136","northern"
"16147","2136","negro"
"16149","2136","southerner"
"16152","2136","mix"
"16154","2137","stink"
"16158","2137","warm"
"16162","2138","separate"
"16163","2138","outfit"
"16166","2138","work"
"16167","2138","harder"
"16172","2139","like"
"16174","2139","sleep"
"16177","2139","negro"
"16185","2140","officer"
"16189","2140","white"
"16190","2140","man"
"16192","2140","hate"
"16196","2140","negro"
"16199","2140","outfit"
"16204","2141","work"
"16208","2142","different"
"16210","2142","way"
"16213","2142","thing"
"16220","2143","race"
"16224","2144","live"
"16230","2145","happier"
"16234","2145","negro"
"16240","2145","make"
"16242","2145","difference"
"16246","2146","breed"
"16248","2146","understanding"
"16256","2146","trace"
"16258","2146","distinction"
"16262","2147","consider"
"16264","2147","selve"
"16266","2147","good"
"16269","2148","time"
"16271","2148","start"
"16272","2148","fight"
"16275","2148","white"
"16276","2148","people"
"16281","2148","like"
"16286","2149","think"
"16289","2149","accomplish"
"16295","2150","fight"
"16297","2150","war"
"16302","2150","theories"
"16304","2150","racial"
"16305","2150","superiority"
"16307","2151","work"
"16309","2151","better"
"16318","2154","strive"
"16322","2154","credit"
"16325","2154","race"
"16332","2155","agree"
"16340","2156","fact"
"16342","2156","negro"
"16343","2156","need"
"16346","2156","severe"
"16347","2156","discipline"
"16350","2157","help"
"16351","2157","bring"
"16352","2157","relationship"
"16354","2157","better"
"16355","2157","understanding"
"16360","2159","cooperate"
"16363","2159","separate"
"16364","2159","outfit"
"16368","2159","opinion"
"16371","2160","individual"
"16373","2160","white"
"16374","2160","soldier"
"16378","2160","narrow"
"16379","2160","minded"
"16383","2160","cause"
"16384","2160","dissension"
"16392","2162","concerned"
"16398","2164","race"
"16401","2164","use"
"16403","2164","live"
"16412","2166","feel"
"16414","2166","white"
"16415","2166","soldier"
"16417","2166","get"
"16419","2166","better"
"16420","2166","break"
"16424","2166","mix"
"16431","2168","dissension"
"16436","2169","people"
"16440","2169","see"
"16444","2169","negro"
"16448","2169","dull"
"16449","2169","head"
"16453","2171","comment"
"16455","2171","wish"
"16457","2171","make"
"16460","2171","married"
"16461","2171","man"
"16464","2171","army"
"16466","2171","family"
"16469","2171","get"
"16470","2171","furlough"
"16473","2171","outfit"
"16478","2171","state"
"16481","2171","think"
"16484","2171","give"
"16486","2171","furlough"
"16489","2171","help"
"16492","2171","building"
"16495","2171","morale"
"16498","2171","army"
"16502","2172","want"
"16504","2172","live"
"16507","2172","negro"
"16521","2177","get"
"16529","2179","battle"
"16532","2179","man"
"16537","2179","feeling"
"16539","2179","white"
"16541","2179","black"
"16547","2181","say"
"16557","2183","army"
"16559","2183","force"
"16562","2183","obey"
"16564","2183","black"
"16565","2183","officer"
"16572","2183","make"
"16574","2183","like"
"16584","2184","man"
"16585","2184","work"
"16587","2184","best"
"16591","2184","match"
"16593","2184","alike"
"16597","2185","look"
"16599","2185","better"
"16603","2185","separate"
"16606","2186","white"
"16609","2186","like"
"16611","2186","negro"
"16614","2187","believe"
"16619","2187","much"
"16620","2187","trouble"
"16622","2187","handle"
"16625","2187","races"
"16627","2187","mix"
"16630","2187","army"
"16631","2187","camp"
"16640","2189","care"
"16644","2189","object"
"16647","2190","southerner"
"16650","2190","feel"
"16655","2190","negro"
"16658","2190","northerner"
"16664","2191","fair"
"16666","2191","either"
"16668","2191","put"
"16673","2191","outfit"
"16676","2192","opinion"
"16680","2192","officer"
"16682","2192","noncom"
"16691","2194","much"
"16693","2194","argue"
"16699","2196","think"
"16702","2196","questionnaire"
"16705","2196","good"
"16709","2196","find"
"16713","2196","opinion"
"16716","2196","soldier"
"16718","2196","find"
"16723","2196","morale"
"16727","2196","company"
"16731","2196","soldier"
"16732","2196","feel"
"16734","2196","army"
"16737","2197","think"
"16741","2197","satisfied"
"16745","2197","outfit"
"16751","2197","competition"
"16761","2198","feel"
"16763","2198","negro"
"16769","2198","negro"
"16771","2198","whites"
"16776","2198","white"
"16785","2201","outfit"
"16787","2201","white"
"16790","2201","impose"
"16796","2201","color"
"16801","2202","negro"
"16803","2202","white"
"16805","2202","get"
"16811","2203","trouble"
"16818","2204","negro"
"16822","2204","separate"
"16823","2204","outfit"
"16826","2204","negro"
"16827","2204","officer"
"16835","2206","stand"
"16842","2206","unclean"
"16844","2206","filthy"
"16852","2209","negro"
"16854","2209","fight"
"16858","2209","give"
"16860","2209","chance"
"16865","2209","get"
"16869","2209","white"
"16870","2209","outfit"
"16874","2210","think"
"16877","2210","get"
"16883","2210","outfit"
"16886","2213","personal"
"16887","2213","reason"
"16890","2213","educational"
"16892","2213","body"
"16893","2213","cleanliness"
"16896","2214","much"
"16898","2214","feeling"
"16905","2214","present"
"16906","2214","time"
"16911","2214","chance"
"16913","2214","undesirable"
"16914","2214","result"
"16918","2214","mix"
"16922","2215","think"
"16925","2215","get"
"16926","2215","white"
"16928","2215","negro"
"16929","2215","soldier"
"16931","2215","live"
"16934","2215","trouble"
"16939","2216","class"
"16946","2217","get"
"16950","2217","outfit"
"16957","2218","custom"
"16960","2218","usa"
"16964","2219","lot"
"16966","2219","soldier"
"16971","2219","able"
"16973","2219","get"
"16977","2219","negro"
"16983","2220","equal"
"16986","2220","u.s."
"16989","2220","color"
"16992","2220","race"
"16996","2220","make"
"16998","2220","difference"
"17000","2221","separate"
"17001","2221","outfit"
"17003","2221","work"
"17007","2223","want"
"17010","2223","negro"
"17011","2223","sleep"
"17017","2224","lot"
"17019","2224","white"
"17020","2224","fellow"
"17023","2224","stand"
"17025","2224","negro"
"17029","2224","think"
"17033","2225","negro"
"17044","2226","question"
"17046","2226","white"
"17048","2226","negro"
"17049","2226","troops"
"17051","2226","separate"
"17053","2226","think"
"17058","2226","good"
"17059","2226","idea"
"17061","2226","many"
"17062","2226","soldier"
"17065","2226","southerner"
"17069","2226","use"
"17072","2226","negro"
"17077","2226","northerner"
"17082","2226","like"
"17087","2228","negro"
"17091","2228","satisfied"
"17102","2233","want"
"17104","2233","live"
"17106","2233","eat"
"17109","2233","negro"
"17111","2234","negro"
"17113","2234","white"
"17116","2234","get"
"17121","2235","want"
"17123","2235","sleep"
"17126","2235","nigore"
"17131","2236","agree"
"17133","2236","mingle"
"17139","2239","make"
"17141","2239","better"
"17142","2239","feeling"
"17145","2239","member"
"17148","2239","outfit"
"17153","2239","mix"
"17159","2242","trouble"
"17161","2242","disease"
"17165","2244","reason"
"17168","2244","question"
"17175","2246","races"
"17178","2246","mix"
"17180","2246","trouble"
"17186","2249","minority"
"17187","2249","race"
"17190","2249","crowd"
"17196","2249","man"
"17197","2249","make"
"17199","2249","statement"
"17203","2249","lead"
"17205","2249","entanglement"
"17210","2250","get"
"17218","2250","fight"
"17220","2250","disorder"
"17225","2251","much"
"17226","2251","friction"
"17228","2251","trouble"
"17236","2254","many"
"17237","2254","fight"
"17246","2257","lot"
"17247","2257","better"
"17251","2257","officer"
"17256","2259","differiant"
"17260","2261","find"
"17262","2261","civilian"
"17263","2261","life"
"17267","2261","majority"
"17269","2261","negro"
"17271","2261","give"
"17273","2261","inch"
"17276","2261","want"
"17278","2261","mile"
"17280","2262","country"
"17283","2262","world"
"17286","2262","bless"
"17293","2262","lead"
"17295","2262","individual"
"17296","2262","life"
"17299","2262","liking"
"17305","2262","worth"
"17306","2262","fighting"
"17310","2262","mark"
"17312","2262","attain"
"17314","2262","quided"
"17321","2262","job"
"17327","2262","bum"
"17332","2262","fault"
"17338","2262","ambitious"
"17339","2262","man"
"17341","2262","profit"
"17346","2262","marry"
"17349","2262","year"
"17353","2262","fine"
"17354","2262","child"
"17359","2262","condition"
"17361","2262","long"
"17366","2262","wife"
"17370","2262","believe"
"17375","2262","single"
"17376","2262","man"
"17379","2262","put"
"17381","2262","heart"
"17384","2262","fighting"
"17387","2262","want"
"17389","2262","see"
"17390","2262","action"
"17398","2262","realize"
"17402","2262","hard"
"17403","2262","job"
"17407","2262","want"
"17411","2262","bit"
"17416","2262","slacker"
"17419","2263","time"
"17421","2263","ask"
"17427","2263","help"
"17432","2263","asham"
"17434","2263","tell"
"17436","2263","truth"
"17442","2263","suppose"
"17446","2263","grate"
"17447","2263","army"
"17451","2263","officer"
"17454","2263","know"
"17460","2263","expect"
"17463","2263","carry"
"17469","2263","comfortable"
"17471","2263","lead"
"17473","2263","like"
"17475","2263","follow"
"17477","2263","officer"
"17479","2263","know"
"17486","2263","lead"
"17488","2263","man"
"17493","2263","fight"
"17496","2263","drop"
"17498","2264","negro"
"17501","2264","much"
"17502","2264","talent"
"17505","2264","white"
"17510","2264","know"
"17513","2264","give"
"17515","2264","chance"
"17517","2264","prove"
"17521","2266","cause"
"17523","2266","lot"
"17525","2266","racial"
"17526","2266","discrimination"
"17535","2268","point"
"17539","2268","mix"
"17543","2269","lessen"
"17544","2269","inferior"
"17546","2269","superior"
"17547","2269","complex"
"17550","2269","man"
"17554","2269","suppose"
"17558","2269","united"
"17559","2269","people"
"17564","2270","fight"
"17566","2270","much"
"17571","2271","save"
"17573","2271","lot"
"17575","2271","trouble"
"17578","2271","come"
"17582","2271","old"
"17583","2271","question"
"17586","2271","negro"
"17588","2271","associate"
